ast,a,e,i,Om,om,q,Q,rasc,rdes,dnode,moid,P,syn,lnode,nodepass,owner,cls,t_fly,pool_all,pool_deep,pool_short,maxdep,fly_r,fly_z,fly_vrel
258,2.0032005,0.5285458,2.34859,306.96917,2.34618,0.9444172891671002,3.0619837108328998,0.9446911189695397,3.0591087975427946,0.05530888103046028,0.024018589062528475,2.8352191259204047,1.5448940597207852,306.96917,5.290596364445204,r9,tail,1416.5746944325092,204,97,64,48,1.0866326134689888,0.035988373224257846,12.640710634280836
259,2.6081047,0.7264292,8.34621,14.76716,103.83136,0.71350128926276,4.502708110737241,1.490687942093133,1.0495420371852013,0.04954203718520134,0.011898786486659504,4.211991951610418,1.3113332832290017,194.76716,3.561260366194404,r4,deep,1681.4290458134763,181,10,123,48,1.0565153039683277,-0.0016819363143009821,20.995407092730247
260,1.8760759,0.6999942,47.70709,271.09639,269.11718,0.56283365124022,3.1893181487597797,0.9672458486123495,0.9466046554057211,0.032754151387650476,0.02734589820748174,2.569659660409813,1.6370807794977134,271.09639,5.837348903086947,r1,deep,4808.233038158317,153,89,42,48,0.9687438657472309,0.023644588597635918,30.240969055871556
261,1.2601754,0.2638519,23.24895,31.55547,46.34009,0.9276757263767401,1.59267507362326,0.9917841798922645,1.433581874295961,0.008215820107735472,0.003632307848594337,1.414641831495768,3.411720005173203,31.55547,10.603390671785654,r2,deep,3828.244822868393,138,80,23,48,1.0097469152239706,-0.04181251286350973,13.766576760537017
262,2.2374745,0.8467604,15.83674,77.65134,234.99443,0.34286969739020007,4.1320793026097995,1.231302372447998,0.42618105531925693,0.2313023724479979,0.04598525449315237,3.3468568835045307,1.426101824541901,77.65134,4.481816976976122,r7,tail,4089.215520419638,410,14,343,41,0.9951420414930909,-0.045138704437781514,29.213395722824423
263,1.7033695,0.4514134,4.64461,144.35835,197.95871,0.9344456825486999,2.4722933174513,2.376997357552443,0.9488232419740866,0.05117675802591337,0.03218951439614566,2.2231220178523703,1.8175799187687416,324.35835,6.747267976991489,r6,tail,4192.388361679065,177,62,68,48,0.9807685179249234,0.01925514427994133,9.182106243892644
264,2.6346737,0.7089438,8.17004,321.04994,303.04123,0.76683811536194,4.5025092846380605,0.945142126870313,2.136237943906136,0.05485787312968704,0.020725130801634517,4.276517507700801,1.305202092663842,321.04994,3.507526854032337,r6,tail,1033.2134633519936,165,22,86,45,0.9868306087451469,0.013404620383658132,19.322095813799024
265,1.5854827,0.8298543,18.97022,141.40332,47.17056,0.2697630638293899,2.90120233617061,0.31558806918336585,1.1325620928263789,0.13256209282637887,0.025758015989999543,1.9963756375107848,2.0036375462754887,321.40332,7.513616034056099,r9,tail,3439.4761094735136,146,90,35,48,1.1795908837179099,-0.011097404471541866,33.29759296565572
266,1.8534617,0.5713813,5.70303,6.10124,79.73389,0.7944283443537901,2.91249505564621,1.132976879332755,1.3898841105735347,0.13297687933275504,0.02642487883823644,2.5233379785353884,1.656453140465551,6.10124,5.944506890316133,r8,tail,1856.9858052873194,356,72,237,48,0.9650571609506804,0.06314364639113779,15.078322207619921
267,1.4525646,0.7875134,5.44387,160.47465,108.05991,0.30865051313436,2.59647868686564,0.7299175677827021,0.44345314850534445,0.2700824322172979,0.026585379240885346,1.7506655426068867,2.3321511954941117,160.47465,8.568170010168677,r6,tail,3678.4055183543833,163,56,65,48,0.9689679323537238,-0.023928655500643006,25.030371369043255
268,2.2851226,0.5645735,14.38466,116.19778,202.83046,0.9950029357889,3.5752422642110995,3.2455601051417027,1.0239499246679495,0.02394992466794954,0.0059905847360421285,3.4543334515638033,1.4074425988705161,296.19777999999997,4.342371751403845,r1,deep,3110.757446349321,159,69,67,48,1.0075565095341914,-0.03366890682705055,12.347916393396252
269,1.0462949,0.2614281,13.47265,104.47484,294.31512,0.7727640122533099,1.31982578774669,0.8800535048766968,1.092374071227841,0.09237407122784091,0.047482178791979836,1.0702399606397555,15.236910028021935,284.47484,14.015548429936663,r5,tail,2035.1936004175645,158,65,68,47,0.9376492819781875,0.05875131968068936,10.70068904980275
270,1.6131222,0.4573236,7.03616,90.70575,25.18669,0.8754033482560799,2.35084105174392,0.9023244219543294,2.1764614405658813,0.09767557804567062,0.046042605479357165,2.04880630557826,1.95346490069837,90.70575,7.321336311372961,r1,deep,1103.239210569434,168,79,70,48,0.9191444262260922,-0.013293183724441831,8.663957795173385
271,1.7609225,0.4444335,15.73453,210.87182,191.27555,0.9783095500962501,2.5435354499037497,2.504858513688879,0.9841543626074403,0.01584563739255973,0.01110986419832512,2.3367398447619396,1.748088720418213,30.871820000000014,6.419199823901731,r2,deep,2400.8709631628694,135,99,28,48,0.9792586821768764,-0.031105043599335493,9.555554521929231
272,1.0011647,0.6323842,2.63724,19.28184,200.25742,0.36804396212226004,1.6342854378777398,1.4771167881325606,0.3770795380718453,0.47711678813256064,0.023409351695253287,1.00174755859858,573.2268774349258,19.28184,14.97383235052215,r1,deep,293.51491048915926,153,84,43,48,1.00064847026191,-0.023404501233446975,23.90222082867983
273,1.0798307,0.3558265,10.31047,234.38229,289.53049,0.69559832142645,1.46406307857355,0.8428488738499975,1.0704464538925227,0.07044645389252269,0.03437687289258935,1.1221050210660386,9.18967140965616,54.38229000000001,13.36773271520475,r2,deep,4633.532605846414,220,173,34,48,0.9845504263552469,-0.038852124806825865,12.474146858024197
274,1.9415749,0.5246188,9.1404,308.19497,38.36743,0.9229882058518799,2.9601615941481203,0.9970805292312716,2.3904639275257282,0.0029194707687284494,0.01126218902966623,2.7053983662726084,1.5863732602169913,308.19497,5.544469970485866,r2,deep,3388.097491758474,135,96,23,48,1.0304456749067046,-0.02122591516691982,12.37098219133508
275,2.1642406,0.6038118,23.29362,344.4869,122.66643,0.85744658768092,3.4710346123190794,2.040045419909024,1.0371649641834133,0.03716496418341331,0.03315528708300117,3.1838918691057896,1.4578981286328325,164.4869,4.711215272588016,r5,tail,1391.8251687862564,129,33,75,46,1.0006303622460566,0.0389156434371442,17.719676871047625
276,2.3588705,0.5957228,6.73598,0.07695,336.92428,0.9536375609026,3.7641034390973998,0.9830003524465317,3.367113397767484,0.016999647553468278,0.011778028296225517,3.62289834820305,1.381257626962593,0.07695,4.14033145794443,r3,deep,1879.05049396611,134,45,68,48,1.0357249973905662,0.03134626177843092,12.537766527771302
277,2.0579468,0.5333723,40.35278,58.22184,0.56745,0.9602949820063599,3.1555986179936397,0.9603113641716108,3.155421731878373,0.03968863582838922,0.02810065159826814,2.952236976494155,1.5122328959242486,58.22184,5.080892936248236,r3,deep,283.77571881025426,127,49,46,48,0.9603129256865499,0.012602336473013382,24.52681121717233
278,2.3312231,0.8971259,8.35561,297.22413,233.21614,0.2398224783117099,4.42262372168829,0.9830827302366553,0.29597597071374193,0.016917269763344733,0.00602871013433621,3.559391481904633,1.3907178745690854,297.22413,4.2142034885057065,r1,deep,240.12636494050776,125,77,15,48,1.1150521526904231,0.012726688074006575,34.158513526221476
279,1.8785895,0.6542666,7.14292,178.12913,284.6217,0.6494911350392999,3.1076878649607003,0.9221318747282465,1.286991439638049,0.07786812527175346,0.017403263784618667,2.574825703699496,1.634990905756017,178.12913,5.825637043489227,r2,deep,265.26856259768783,150,114,13,48,1.0094030178294844,-0.0434888109793458,18.913829818358955
280,1.4898909,0.3766319,36.78219,164.91856,342.88937,0.92875045954029,2.0510313404597103,0.940135017279026,1.9976105855987747,0.05986498272097396,0.05193101480216597,1.8185770301184006,2.2216321289339844,164.91856,8.248207115550892,r8,tail,2974.016233185034,411,57,335,48,0.9481206836570333,0.05117545745046547,24.39673297465329
281,1.2314876,0.4863989,21.38605,21.49671,87.27348,0.63249338599636,1.8304818140036399,0.9188770396342658,0.9624050317107887,0.03759496828921127,0.024925982595914765,1.3666114807110923,3.7276832631110333,201.49671,10.976052968759646,r1,deep,4527.575725740875,129,70,14,47,0.9335662151929945,0.02111274532913224,18.06550089347424
282,2.8622597,0.6655032,31.15841,137.24402,32.40405,0.9574167104189601,4.76710268958104,1.0209381731005098,3.639578947156367,0.020938173100509827,0.031737029620702045,4.842432255537797,1.2602518231931814,137.24402,3.0976169016811803,r4,deep,1999.3489962008712,120,14,69,40,1.0134971457824575,0.01731149656751793,19.844967021892447
283,1.6012102,0.3935463,8.07603,111.95181,136.69473,0.9710598502677399,2.23136054973226,1.8962907261832254,1.051951231212809,0.05195123121280898,0.019351003135457574,2.0261543297033993,1.974512284413438,291.95181,7.4031872992595735,r7,tail,2351.121425229571,402,39,350,48,1.0987965800706079,-0.028540148786920225,12.024227383513027
284,2.0839918,0.6247885,1.79833,271.37599,90.51293,0.7819376892657002,3.3860459107343,1.2776294408162094,1.263416784314413,0.26341678431441307,0.01287665209623867,3.0084583868225243,1.4978943086702667,91.37599,4.985942323717069,r6,tail,3465.6417678371245,476,93,337,48,0.9393313959085283,0.01685017325144553,16.688856725994977
285,1.806807,0.4745797,35.13666,193.47036,135.81748,0.9493330759820999,2.6642809240179,2.1220789712422126,1.0444181968256012,0.04441819682560122,0.04001042827567763,2.4286651818949108,1.6999540638861583,13.470360000000028,6.176232159056437,r3,deep,5445.774983696132,91,31,31,46,1.0543109042739858,-0.022637411104429978,20.699938436635392
286,1.2294271,0.3545467,10.38842,241.00265,245.9192,0.7935377788044301,1.6653164211955702,1.2566800326096335,0.9390390622757415,0.06096093772425848,0.026736655708388412,1.3631830360201596,3.7534325693133197,61.00265000000002,11.00365805885672,r3,deep,3417.3109700632544,177,74,73,48,1.0352364652185257,0.057312383542395734,8.666703970926294
287,2.8115977,0.6453388,9.76964,79.08291,348.67889,0.9971646141992401,4.6260307858007605,1.004833208063808,4.467847089470061,0.004833208063808048,0.018346545207694624,4.7144362674436655,1.269219856796255,79.08291,3.1817165720502003,r7,tail,1712.7562257116479,361,15,325,48,1.0071330249731711,0.00470605452732493,10.638838883520416
288,1.4205196,0.3100408,9.33904,83.16315,337.96093,0.98010056680032,1.8609386331996798,0.9973482470714651,1.80177618752437,0.002651752928534923,0.011249527589893204,1.693054138116323,2.4428887225432865,83.16315,8.859728500288163,r9,tail,4602.228754786855,447,43,350,46,1.0202824690229086,0.032984757537587055,8.647148092704226
289,1.9169005,0.6086928,5.82974,188.72262,271.31616,0.7500969673335999,3.0837040326664,1.1900373796520987,1.2237856446051703,0.19003737965209866,0.032783505092470216,2.6539904512957184,1.6045984118086116,188.72262,5.651866604371833,r4,deep,884.5261600478223,174,57,68,48,1.0723714863072757,-0.01995706923495905,15.757440490551813
290,2.2370779,0.7053356,7.30064,21.40878,247.02418,0.6591872171567601,3.81496858284324,1.5512217528617334,0.8814518577188438,0.11854814228115618,0.027560552740140423,3.3459670602115725,1.4262634445983289,201.40878,4.483008867114047,r4,deep,3134.4263929148237,167,37,83,48,0.9541013338102562,0.017587054229890566,20.377170239447214
291,2.0010871,0.6036324,3.57805,158.02876,300.30027,0.79316609121796,3.2090081087820397,0.9750068667035886,1.828959534868051,0.024993133296411396,0.0031639847075853214,2.830733525431735,1.5462291404556947,158.02876,5.2989798810936275,r3,deep,382.16651115774624,131,70,27,47,0.9531518135606504,-0.0034733874120187985,16.85200269426044
292,1.3473749,0.4608939,2.51747,126.7835,42.72015,0.7263780275768899,1.96837177242311,0.792735034334097,1.6044354415819297,0.20726496566590302,0.02628925191333441,1.5639853441824774,2.773095720154831,126.7835,9.590882712421301,r1,deep,766.579202361926,285,194,67,48,0.8806454744681127,-0.013781930543416995,12.412896649202297
293,1.1141409,0.8020542,2.35416,51.88447,317.76389,0.22053951176321995,2.00774228823678,0.24935231923644433,0.9784573439519431,0.02154265604805694,0.004789461597422332,1.176007729294365,6.681568667518829,231.88447,12.755018208086428,r1,deep,2629.059276488429,206,138,32,48,0.9153362763064993,0.037558986117459635,27.80087823122225
294,0.7812752,0.336871,3.7759,187.91609,60.17505,0.5180862421008,1.0444641578991998,0.5932237512303277,0.832012706108697,0.16798729389130296,0.03539587321660382,0.690567377067322,2.2317213050207885,7.916089999999997,21.721269347679716,r1,deep,2533.499126424166,138,95,23,48,0.9567874201702968,-0.0268487945227618,11.013946439726503
295,1.8981802,0.4494911,12.40454,84.2559,193.42209,1.0449650939037802,2.75139530609622,2.6913735402364836,1.0538915589241082,0.05389155892410824,0.03455790968454987,2.6152075322054364,1.619115488295538,264.2559,5.735682470809618,r4,deep,990.0679816356206,174,49,50,46,1.04833295454964,-0.020283348474482914,9.638042679148423
296,0.6352314,0.5311116,18.943,37.00648,353.01317,0.29785263477576,0.97261016522424,0.29862184912593065,0.9644974869060825,0.0355025130939175,0.04035763183756541,0.5062883524360839,1.0254737860332528,217.00648,29.627385121196653,r3,deep,3216.3110768704846,159,96,41,48,0.9356395218856345,-0.0432767484130479,15.566622331643764
297,0.6950149,0.3798994,24.30945,81.11844,183.66291,0.43097915649894,0.95905064350106,0.9578518783002532,0.43122167846677084,0.0421481216997468,0.026716910141209343,0.5794169195668989,1.3776515188633751,81.11844,25.888094554111678,r3,deep,949.8169743405836,150,115,15,48,0.9581493772176102,0.00335599523694099,13.33588295195558
298,1.2994529,0.3037728,29.79622,138.73493,299.65389,0.90471445409888,1.6941913459011197,1.025426212070731,1.3881774918512029,0.025426212070730925,0.03553095172743025,1.4812924661180322,3.077738735587771,138.73493,10.126291966710625,r7,tail,2152.089373580905,376,43,291,47,1.032554537666665,0.015304655139890978,16.96642208323035
299,1.0593695,0.4440101,11.16926,157.86367,296.70833,0.5889987423680499,1.52974025763195,0.709026847821678,1.0625655439038388,0.06256554390383884,0.019162275059467528,1.0903632305317126,12.066448090842155,337.86367,13.756883559513733,r4,deep,2918.386172650284,149,112,26,48,1.0410504325463994,-0.008324128858127307,14.706747449879373
300,1.8957515,0.8108675,20.38021,229.11004,65.24267,0.3585482205737501,3.4329547794262503,0.48469468360876844,0.983124735789623,0.016875264210376995,0.004395625061462126,2.6101899455601796,1.6210447424276417,49.110040000000026,5.746708213903878,r5,tail,4154.191840987934,178,39,69,47,0.909403292640838,0.022652519789419148,30.25206509133261
