ID,a,e,i,Omega,omega,M,q,Q,period_yr,match_full_name,pdes,spkid,kind,sbdb_class,pha,H,diameter_km,moid_au,data_arc_d,n_obs,condition_code,first_obs,last_obs,soln_date,orbit_id,sbdb_epoch_jd,sbdb_a,sbdb_e,sbdb_i,sbdb_om,sbdb_w,sbdb_ma,match_dist,second_best,second_dist,dM_sbdb,hz_a,hz_e,hz_i,hz_om,hz_w,hz_ma,hz_da,hz_de,hz_di,hz_dom,hz_dw,hz_dM,hz_maxdev
228,1.4766837,0.4087554,7.15733,320.05713,215.21576,322.98333,0.87308126353302,2.08028613646698,1.794449420686665,154330 (2002 VX94),154330,20154330,an,APO,Y,18.19,,.0325914,14263,614,0,1986-11-27,2025-12-15,2026-08-20 06:49:32,JPL 160,2461200.5,1.476683716243712,0.4087553387645537,7.157334176612264,320.0571242037332,215.2157730867778,322.9833244273269,0.0007556615360367811,(2010 BG5),120.68694380356742,-5.572673103415582e-06,1.476683716214394,0.4087553387299609,7.157334177227534,320.0571242056819,215.2157730815144,322.9833244747643,1.6214394049640646e-08,-6.127003909783824e-08,4.177227533652683e-06,-5.794318099106022e-06,1.3081514424584384e-05,-5.525235735603928e-06,1.3081514424584384e-05
229,1.0695645,0.1943873,24.832,39.09556,78.30472,197.35767,0.8616547446691499,1.27747425533085,1.1061409480155797,444193 (2005 SE71),444193,20444193,an,APO,Y,18.19,0.437,.00262131,7496,490,0,2005-09-30,2026-04-09,2026-08-24 06:19:04,JPL 101,2461200.5,1.069564456942019,0.1943873193109054,24.83200083570344,39.09555858671439,78.304721920629,197.3576700513469,0.00013895004399847128,(2000 UY33),338.52414695565443,5.134688763064332e-08,1.069564456928019,0.1943873192647304,24.83200083561401,39.09555858544437,78.30472191893107,197.3576700422574,-4.307198109287924e-08,1.9264730394263907e-08,8.356140099863296e-07,-1.414555640621984e-06,1.9189310478395782e-06,4.225739758112468e-08,1.9189310478395782e-06
230,1.3361826,0.6030516,8.26679,87.66314,115.45272,290.83765,0.53039554517784,2.1419696548221605,1.544538428033654,170903 (2004 WS2),170903,20170903,an,APO,Y,18.20,,.0300276,8415,1566,0,2002-10-28,2025-11-11,2025-11-11 05:45:26,191,2461200.5,1.336182640933314,0.6030515667142504,8.266784932718187,87.66312363068243,115.4527241342499,290.8376487105863,0.0008848260352181694,(2025 OH1),392.38143183551546,-1.2894137171315379e-06,1.336182640951788,0.6030515666781237,8.266784933467179,87.66312362324193,115.4527241428574,290.8376487147523,4.0951787960707975e-08,-3.332187636928552e-08,-5.066532821729197e-06,-1.63767580829699e-05,4.142857392253063e-06,-1.285247719806648e-06,1.63767580829699e-05
231,1.5453773,0.4921133,19.07078,358.77697,106.81633,164.52584,0.7848765771519101,2.30587802284809,1.921108054865207,389694 (2011 QD48),389694,20389694,an,APO,Y,18.20,0.451,.0188677,5399,828,0,2011-08-30,2026-06-11,2026-06-11 06:18:00,JPL 140,2461200.5,1.545377273469118,0.4921133062217496,19.0707642632364,358.7769768442397,106.8163361393063,164.5258376695518,0.0009117619193796569,(1999 FR19),127.15977182333272,-2.330448182874534e-06,1.54537727348024,0.4921133061975505,19.07076426360419,358.7769768420396,106.8163361368943,164.5258376720826,-2.6519759943610666e-08,6.197550528330709e-09,-1.5736395809540227e-05,6.842039567800384e-06,6.136894285191374e-06,-2.327917400180013e-06,6.842039567800384e-06
232,2.2446158,0.5974925,55.01316,16.90762,319.39785,123.15875,0.9034746941185,3.5857569058815,3.362892800295486,523820 (2011 GN44),523820,20523820,an,APO,Y,18.20,,.00597746,3689,140,0,2011-04-03,2021-05-09,2023-03-01 06:50:52,34,2461200.5,2.244615761451652,0.5974925341530024,55.01322622639945,16.9076233346348,319.3978451432039,123.1587406701167,0.0033253213817478573,(2008 TF9),985.0815567441374,-9.329883312148013e-06,2.244615761034259,0.5974925342171645,55.0132262292593,16.90762333588166,319.3978451464579,123.1587408299827,-3.896574085615612e-08,3.421716454621304e-08,6.622925930344081e-05,3.3358816722284246e-06,-4.853542122873478e-06,-9.170017278847808e-06,9.170017278847808e-06
233,2.0188289,0.5270505,10.12318,306.8226,189.05043,49.08613,0.95480411884055,3.0828536811594502,2.868463114668487,612522 (2002 VP69),612522,20612522,an,APO,Y,18.23,,.0240304,8600,696,0,2002-10-06,2026-04-23,2026-04-24 06:22:08,131,2461200.5,2.018828880328052,0.5270505297367982,10.12317663869229,306.8225956276593,189.0504333574909,49.08612553689023,0.0003288545860623528,(2020 BK8),359.7347205887989,-4.4631097750880144e-06,2.018828880253174,0.5270505297692508,10.12317664086659,306.8225956335903,189.05043335632,49.08612558693282,-1.974682595218269e-08,2.9769250842193173e-08,-3.359133408764592e-06,-4.3664097120199585e-06,3.3563200076969224e-06,-4.413067188124842e-06,4.413067188124842e-06
234,2.7659172,0.6897943,18.71928,178.94914,134.44864,231.9819,0.8580032811680401,4.67383111883196,4.600009859239303,744281 (2009 HD21),744281,20744281,an,APO,Y,18.24,,.0179794,5406,217,0,2009-03-24,2024-01-11,2024-12-14 13:19:25,64,2461200.5,2.765917207545206,0.6897943343112795,18.71928029638492,178.9491320138445,134.4486457895088,231.9818987008408,0.0004982251750039221,(2016 HS19),409.0322732944591,-1.2991592086564197e-06,2.765917207794558,0.6897943342750577,18.71928029701492,178.9491320052343,134.4486457893123,231.9818986522135,7.794557888018971e-09,3.427505768094363e-08,2.970149175496317e-07,-7.994765695684691e-06,5.789312297110882e-06,-1.347786508176796e-06,7.994765695684691e-06
235,2.0347462,0.8301183,9.20708,16.51692,130.85357,115.82283,0.34566614352454,3.72382625647546,2.9024541580391596,(2007 RU17),2007 RU17,50384429,au,APO,Y,18.25,,.0405484,2213,389,0,2007-09-13,2013-10-04,2021-04-15 00:43:41,66,2461200.5,2.034746208266647,0.830118337471216,9.207071798671187,16.51691899932261,130.8535888091958,115.8228365832339,0.001029954948924431,(2023 VD9),290.0246893175151,6.583233897572427e-06,2.808628037213518,0.2476552004607826,21.36939235099846,83.20088461771192,261.642936858571,171.6655062563052,0.7738818372135183,-0.5824630995392174,12.16231235099846,66.68396461771192,130.789366858571,55.8426762563052,130.789366858571
236,2.4821903,0.6104356,75.65689,179.32276,358.13064,222.2959,0.9669729749053201,3.99740762509468,3.9106829795610647,466130 (2012 FZ23),466130,20466130,an,APO,Y,18.25,,.0284086,3070,253,0,2012-03-23,2020-08-18,2021-04-14 16:07:17,40,2461200.5,2.482190259818082,0.6104356080838811,75.65691832305772,179.3227712818496,358.1306270438999,222.2959036398148,0.0016568695282662604,(2025 QH4),1414.705533709162,3.6398148210992076e-06,2.482190259115644,0.6104356081479265,75.65691832830437,179.3227712874282,358.1306270471128,222.2959039524202,-4.088435590077211e-08,8.147926555679419e-09,2.8328304367164492e-05,1.1287428208106576e-05,-1.2952887232131616e-05,3.9524202009033615e-06,1.2952887232131616e-05
237,2.2359478,0.7350665,5.83305,297.38763,247.47933,168.4781,0.5923774764713001,3.8795181235286997,3.34343196758727,506859 (2007 VW137),506859,20506859,an,APO,Y,18.25,,.032235,6502,241,0,2007-11-08,2025-08-27,2026-08-26 08:49:09,JPL 59,2461200.5,2.235947825341502,0.7350664823153419,5.833048667120321,297.3876353546579,247.4793258657124,168.4780821259935,0.00034748573885169947,(2026 AQ4),328.20678360830436,-1.7874006516649388e-05,2.235947825188944,0.7350664823206111,5.833048668634875,297.387635373662,247.4793258432388,168.4780820892254,2.5188944263732083e-08,-1.767938884178477e-08,-1.331365124812578e-06,5.3736620202471386e-06,-4.1567612072412885e-06,-1.7910774602114543e-05,1.7910774602114543e-05
238,1.7270961,0.4871616,10.90394,53.30016,143.74672,323.77329,0.8857212005702401,2.56847099942976,2.2697329124721284,417211 (2005 XL80),417211,20417211,an,APO,Y,18.26,,.0426863,7281,412,0,2005-12-08,2025-11-14,2026-06-16 11:32:21,JPL 105,2461200.5,1.727096084736157,0.487161523122309,10.90393458590418,53.30015288905104,143.7467311280825,323.7732793180365,0.0007301741735795805,138859 (2000 WN63),248.59903253505755,-1.068196348796846e-05,1.727096084814919,0.4871615230844586,10.90393458628759,53.30015288532589,143.7467311350715,323.7732792275286,-1.5185080970425702e-08,-7.69155413804512e-08,-5.413712409918503e-06,-7.114674104968799e-06,1.1135071503076688e-05,-1.0772471398468042e-05,1.1135071503076688e-05
239,0.9684505,0.6556432,36.24349,208.83489,43.96009,290.24173,0.3334925151384,1.6034084848616001,0.9530510004165333,144900 (2004 VG64),144900,20144900,an,ATE,Y,18.27,,.0274524,7708,436,0,2004-11-13,2025-12-21,2025-12-22 05:38:12,118,2461200.5,0.9684504717293294,0.6556432889525571,36.24349253064275,208.8348870299397,43.96008918808003,290.2417244107738,0.0002686280381492759,886858 (2021 UO),771.8439793412783,-5.5892261912049435e-06,0.968450471715216,0.655643288985306,36.24349252777372,208.8348870248457,43.96008919467042,290.2417246501391,-2.828478395944245e-08,8.898530601264554e-08,2.527773716565207e-06,-2.9751543024758575e-06,-8.053295914578484e-07,-5.349860941805673e-06,5.349860941805673e-06
240,1.4480275,0.3110773,28.00194,137.21706,211.36896,309.70892,0.9975790149742501,1.89847598502575,1.742469619065185,173561 (2000 YV137),173561,20173561,an,APO,Y,18.36,,.0187136,9405,1357,0,2000-12-01,2026-09-01,2026-09-01 06:21:38,JPL 200,2461200.5,1.448027542886495,0.3110772701606696,28.00193746640148,137.217054604423,211.3689703184842,309.7089158699146,0.0006003390849883291,(2012 PH6),419.47256546685986,-4.130085358156066e-06,1.448027542824392,0.3110772701860432,28.00193746741774,137.2170546052332,211.3689703212704,309.708915927265,4.2824392032514424e-08,-2.981395680334842e-08,-2.5325822612387583e-06,-5.39476681638007e-06,1.0321270423219175e-05,-4.072734952842438e-06,1.0321270423219175e-05
241,1.3406221,0.7960261,31.4187,213.02113,233.47471,328.45545,0.2734519181631901,2.40779228183681,1.5522424695564048,153002 (2000 JG5),153002,20153002,an,APO,Y,18.28,,.0291842,9539,438,0,2000-05-02,2026-06-14,2026-06-14 06:20:32,JPL 84,2461200.5,1.340622108895554,0.7960261699765667,31.41869922483397,213.0211344287033,233.4747079365904,328.4554571680402,0.00028433412871631714,(2018 HX1),476.59351394916837,7.168040212945925e-06,1.340622108878344,0.7960261699360981,31.41869922644468,213.0211344329631,233.4747079324895,328.4554572063121,8.878344059937149e-09,6.993609813488177e-08,-7.735553211318802e-07,4.43296309526886e-06,-2.067510479264456e-06,7.206312091057043e-06,7.206312091057043e-06
242,1.7115612,0.467301,1.91954,277.35076,44.64222,14.62048,0.9117469396788,2.5113754603212,2.2391781577505823,153814 (2001 WN5),153814,20153814,an,APO,Y,18.28,0.932,.00170698,10614,1021,0,1996-02-10,2025-03-03,2025-03-04 07:00:25,194,2461200.5,1.711561211577039,0.4673010002422763,1.91953316452203,277.3508336340066,44.64214528637515,14.62048134466213,0.005256155947289717,(2020 NW8),273.715102580013,1.344662138080821e-06,1.711561211498102,0.4673010002859191,1.919533163374242,277.3508336205807,44.64214529654585,14.62048142783183,1.1498102026052948e-08,2.8591906620079044e-10,-6.836625757955517e-06,7.362058073567823e-05,-7.470345414617441e-05,1.4278318190008576e-06,7.470345414617441e-05
243,2.4093191,0.6573556,15.64982,126.38707,305.5637,38.76845,0.8255396974280399,3.99309850257196,3.7397406522139596,267131 (2000 EK26),267131,20267131,an,APO,Y,18.27,,.00294262,9563,244,0,2000-03-04,2026-05-10,2026-08-11 13:48:18,JPL 65,2461200.5,2.409319062524585,0.6573556134709169,15.64982403689397,126.3870749730549,305.5637100772306,38.76844703535497,0.0005988123092928449,(2025 CB3),416.653649777143,-2.9646450343534525e-06,2.409319062575611,0.6573556134582087,15.64982403511791,126.3870749791143,305.5637100692878,38.76844703552458,-3.742438892118116e-08,1.3458208658612136e-08,4.03511790914024e-06,4.979114294201281e-06,1.0069287839087337e-05,-2.964475413591572e-06,1.0069287839087337e-05
244,1.6336517,0.3995551,19.45987,74.90308,156.34575,219.37232,0.9809178316413301,2.28638556835867,2.0880418725708383,311066 (2004 DC),311066,20311066,an,APO,Y,18.28,,.0091271,7937,360,0,2004-02-16,2025-11-09,2025-11-21 00:31:59,122,2461200.5,1.633651748274902,0.3995550773369413,19.45988263279656,74.903067116121,156.3457618270425,219.3723151269753,0.0010807575940060274,(2019 LS5),161.12786759797422,-4.87302469309725e-06,1.633651748250574,0.3995550773082781,19.45988263411311,74.90306711613974,156.3457618331105,219.3723151825697,4.825057398072374e-08,-2.269172189039992e-08,1.2634113112142131e-05,-1.2883860279089276e-05,1.1833110477255104e-05,-4.81743029467907e-06,1.2883860279089276e-05
245,1.9986322,0.5919158,7.7007,298.62405,110.25573,20.53508,0.81561022243124,3.18165417756876,2.8255260789279677,422699 (2000 PD3),422699,20422699,an,APO,Y,18.28,0.619,.0270974,9119,536,0,2000-08-01,2025-07-20,2026-08-25 07:23:19,JPL 109,2461200.5,1.99863217760246,0.5919157363067847,7.700700944399778,298.6240315167735,110.25574374,20.53507741993277,0.0011597421402883674,(2004 AD1),137.84562954036144,-2.5800672460718488e-06,1.998632177583774,0.5919157362765958,7.700700945508351,298.6240314950522,110.2557437537848,20.53507737180002,-2.2416225986532368e-08,-6.372340422000633e-08,9.455083507248219e-07,-1.850494783184331e-05,1.3753784799064306e-05,-2.6281999794264266e-06,1.850494783184331e-05
246,2.2008739,0.599006,9.59103,194.24203,323.76554,30.18113,0.8825372286565999,3.5192105713434003,3.2650718321493915,866876 (2015 TE323),866876,20866876,an,APO,Y,18.29,,.0273233,8651,690,0,2002-11-06,2026-07-14,2026-07-16 07:50:48,JPL 144,2461200.5,2.200873853711973,0.5990059813266463,9.591036729264678,194.2420454233067,323.7655269748989,30.18112538533289,0.001065633139292113,(2024 GW4),305.4381376275697,-4.614667119540172e-06,2.200873853935557,0.5990059813215114,9.59103672780593,194.242045428107,323.7655269762063,30.18112531701383,-4.606444292676315e-08,-1.8678488644674474e-08,6.727805930140107e-06,1.542810699106667e-05,-1.3023793712818588e-05,-4.6829861730657285e-06,1.542810699106667e-05
247,1.7440386,0.4334635,8.69826,130.33277,0.82792,100.42151,0.9880615243089,2.5000156756911003,2.3032131906674054,27002 (1998 DV9),27002,20027002,an,APO,Y,18.31,,.00295266,10345,522,0,1998-02-23,2026-06-21,2026-06-21 06:21:17,JPL 110,2461200.5,1.744038560536442,0.4334634784229481,8.698256878132389,130.3327900220962,0.8278986159781124,100.4215127848535,0.0014741731960147355,(2024 AW1),247.93050979460745,2.7848535069097125e-06,1.744038560305949,0.4334634784243381,8.69825687613225,130.3327900224007,0.8278986200517586,100.4215129320914,-3.969405115711311e-08,-2.1575661923733946e-08,-3.123867749366127e-06,2.0022400690322684e-05,-2.137994823669942e-05,2.932091405227766e-06,2.137994823669942e-05
248,1.9002843,0.5490427,8.97249,339.42683,222.03114,138.56908,0.85694707716039,2.94362152283961,2.619557105644764,137120 (1999 BJ8),137120,20137120,an,APO,Y,18.29,,.0224188,9487,493,0,1999-01-14,2025-01-04,2025-01-04 06:57:45,93,2461200.5,1.900284336829957,0.5490427040525381,8.972493692198524,339.4268508236844,222.0311209607618,138.5690865686775,0.0014233056664047841,(2011 BO59),346.87604927972086,6.56867749171397e-06,1.900284337029084,0.5490427040249635,8.972493692363566,339.4268508355422,222.0311209577518,138.5690865030595,3.7029084021256153e-08,4.024963473625576e-09,3.6923635651220366e-06,2.0835542215991154e-05,-1.90422481978203e-05,6.503059495344132e-06,2.0835542215991154e-05
249,2.0385349,0.5429831,17.09824,311.52793,326.17635,203.16612,0.93164490053981,3.1454248994601905,2.910564490449466,162979 (2001 RA12),162979,20162979,an,APO,Y,18.29,,.0194391,8417,167,0,2001-02-17,2024-03-05,2024-03-06 05:25:46,34,2461200.5,2.038534888429274,0.5429831550871952,17.09823525386609,311.527927850219,326.176340103617,203.1661571471831,0.0005700759892311205,(2025 QM1),418.63483426606115,3.714718309311138e-05,2.038534888001276,0.542983155169038,17.09823525506618,311.5279278505045,326.176340105884,203.1661573015654,-1.1998724236406133e-08,5.516903789359873e-08,-4.744933821854147e-06,-2.149495514913724e-06,-9.894116033137834e-06,3.7301565384950663e-05,3.7301565384950663e-05
250,1.6487207,0.7321107,3.77164,299.94859,315.19266,180.83473,0.44167463421851,2.85576676578149,2.1169989174225647,199145 (2005 YY128),199145,20199145,an,APO,Y,18.30,,.0297233,7292,611,0,2005-11-30,2025-11-17,2026-06-16 11:32:04,JPL 143,2461200.5,1.648720703373885,0.7321107154072822,3.771642876182899,299.9485534143308,315.1926982177442,180.8347258339215,0.0026494168989289776,(2024 RT),509.77217230214376,-4.166078497291892e-06,1.64872070329452,0.7321107154041436,3.771642874700567,299.9485534450502,315.1926981925643,180.8347259110444,3.2945199901490696e-09,1.5404143627328892e-08,2.874700566923849e-06,-3.6554949815581494e-05,3.819256431825124e-05,-4.088955620318302e-06,3.819256431825124e-05
251,3.0686144,0.6953931,16.40099,329.9873,214.63901,134.44307,0.93472111967936,5.20250768032064,5.3754333085977715,(2007 YB2),2007 YB2,50398163,au,APO,Y,18.30,,.0145044,6462,157,0,2007-12-18,2025-08-27,2026-08-26 08:47:15,JPL 35,2461200.5,3.06861444589254,0.695393071359286,16.4010031986595,329.9872727343182,214.6390465837501,134.4430374832922,0.0023759985802734346,(2025 DD3),582.2360003098639,-3.251670781878602e-05,3.139383685395176,0.3358335667547457,14.84563191981448,325.3671331486788,118.3103973193666,47.872581358641,0.07076928539517624,-0.3595595332452543,-1.5553580801855205,-4.620166851321187,-96.32861268063341,-86.570488641359,96.32861268063341
252,2.6931172,0.6523674,15.97737,21.45675,28.04922,166.76539,0.9362153343407199,4.450019065659281,4.419599140049001,(2020 BW14),2020 BW14,50989364,au,APO,Y,18.30,,.0133989,3359,135,1,2016-01-17,2025-03-29,2025-03-29 06:21:29,13,2461200.5,2.693117295966757,0.6523674655168293,15.97737680941016,21.45671450674713,28.04923048953025,166.7653613084363,0.0018885980823522008,(2024 TE10),412.31437271924074,-2.869156369911252e-05,2.69311729576598,0.6523674655028066,15.97737680679529,21.45671449291949,28.04923048646143,166.765361340446,9.576598003491199e-08,6.550280651218543e-08,6.806795289193701e-06,-3.5507080497154675e-05,1.0486461434311423e-05,-2.8659554004661913e-05,3.5507080497154675e-05
253,1.3228073,0.4257499,38.24694,116.68273,105.45442,233.7434,0.75962222430573,1.88599237569427,1.5214051232922716,349068 (2006 YT13),349068,20349068,an,APO,Y,18.30,0.496,.0376614,6799,500,0,2006-12-26,2025-08-07,2025-08-08 06:18:36,109,2461200.5,1.3228073083879,0.4257498982023031,38.24694734919975,116.6827279767297,105.4544230709168,233.7433941101357,0.00041099940191600053,(2001 BE16),280.7670086663375,-5.889864297614622e-06,1.322807308451517,0.4257498981846182,38.2469473489079,116.6827279768594,105.4544230674889,233.7433940465548,8.451517041763168e-09,-1.8153817893384883e-09,7.348907899995538e-06,-2.023140609708207e-06,3.067488904662241e-06,-5.953445196382745e-06,5.953445196382745e-06
254,2.6708403,0.7024474,5.85396,13.78257,319.89695,316.82422,0.7947154754497798,4.54696512455022,4.364875702754558,853531 (2009 KE3),853531,20853531,an,APO,Y,18.30,,.032345,4935,129,0,2009-05-23,2022-11-26,2026-03-21 06:55:18,42,2461200.5,2.670840314438245,0.7024474435077038,5.853965360299914,13.78270581033722,319.896803480567,316.8242184000393,0.009993027171767813,(2017 SJ2),346.9989958225258,-1.599960739895323e-06,2.670840312855977,0.7024474436407566,5.853965358099552,13.78270582951674,319.8968034587847,316.8242188154557,1.285597672762151e-08,4.364075656404509e-08,5.358099552488227e-06,0.0001358295167506185,-0.00014654121531521014,-1.1845443168567726e-06,0.00014654121531521014
255,1.0548885,0.3501936,1.97262,299.46913,24.07594,218.56549,0.6854732985863999,1.4243037014135997,1.0834524020390488,175706 (1996 FG3),175706,20175706,an,APO,Y,18.31,1.196,.0280945,14691,3126,0,1985-12-17,2026-03-08,2026-04-10 06:57:42,243,2461200.5,1.054888537713788,0.3501936262880359,1.972616813185401,299.4691274128914,24.07594895179171,218.5654807288887,0.0004966339752089815,310842 (2003 AK18),347.43677745585364,-9.271111309772095e-06,1.054888537839993,0.3501936264053099,1.972616811069145,299.4691273930641,24.07594894979034,218.5654805835631,3.783999313888842e-08,2.640530988307077e-08,-3.1889308549359896e-06,-2.606935879612138e-06,8.94979035592769e-06,-9.416436910214543e-06,9.416436910214543e-06
256,1.3650562,0.3767097,8.6717,358.6164,289.82431,72.9416,0.8508262884148601,1.8792861115851398,1.594871868730836,185851 (2000 DP107),185851,20185851,an,APO,Y,18.31,0.863,.0143229,9096,2094,0,2000-02-29,2025-01-24,2025-01-25 05:22:59,378,2461200.5,1.365056173659553,0.3767096468877332,8.671695212805274,358.61640502714,289.8243079171287,72.94159765623942,0.000378545608554908,(2024 RU13),144.9396936521561,-2.343760570511222e-06,1.365056173545463,0.3767096469966791,8.671695213677815,358.6164050265621,289.8243079201062,72.94159797967336,-2.6454537005449197e-08,-5.3003320898969974e-08,-4.78632218481323e-06,5.026562121202005e-06,-2.079893818063283e-06,-2.0203266331009218e-06,5.026562121202005e-06
257,1.1327841,0.2519251,17.74569,36.09232,76.66188,261.08773,0.84740735232909,1.41816084767091,1.2056485184586667,260141 (2004 QT24),260141,20260141,an,APO,Y,18.31,,.00723309,9049,816,0,1998-08-30,2023-06-09,2025-02-25 06:50:19,153,2461200.5,1.132784109674279,0.2519251578334618,17.74569072903493,36.09232843998668,76.66186360223587,261.0877395320842,0.0009301082016068309,(2022 UN28),265.14060369940694,9.53208416376583e-06,1.132784109666017,0.2519251577907572,17.74569072896046,36.09232843773465,76.66186359559934,261.0877396138271,9.666016875797823e-09,5.779075717970983e-08,7.289604617710665e-07,8.437734663857555e-06,-1.640440063965798e-05,9.61382710329417e-06,1.640440063965798e-05
258,2.0032005,0.5285458,2.34859,306.96917,2.34618,149.82116,0.9444172891671002,3.0619837108328998,2.8352191259204047,141593 (2002 HK12),141593,20141593,an,APO,Y,18.32,,.023636,14780,1492,0,1985-06-11,2025-11-28,2026-08-23 06:49:40,JPL 195,2461200.5,2.003200549330101,0.5285457825267549,2.348594417203147,306.969150175114,2.346196920975508,149.821159114706,0.0013231771301910602,(2019 OR3),225.28592117359605,-8.852939856751618e-07,2.003200549144744,0.5285457825409687,2.348594415729816,306.9691501639347,2.34619693197401,149.8211591203207,4.914474382999856e-08,-1.7459031220745658e-08,4.415729816020786e-06,-1.983606529165627e-05,1.6931974016642926e-05,-8.796793053988949e-07,1.983606529165627e-05
259,2.6081047,0.7264292,8.34621,14.76716,103.83136,33.01158,0.71350128926276,4.502708110737241,4.211991951610418,(2008 SV11),2008 SV11,50427817,au,APO,Y,18.32,,.011992,6435,749,0,2008-09-25,2026-05-09,2026-05-10 06:19:19,127,2461200.5,2.608104716302628,0.7264291982899447,8.346204933241804,14.76715887649064,103.8313629209733,33.01158090323415,0.00029823391033239005,(2022 GR),388.05736020028473,9.032341381498554e-07,2.61000978819968,0.2642378774351736,17.63067045280329,159.7598378301297,198.9623218910949,133.3961807075683,0.0019050881996798275,-0.4621913225648264,9.284460452803291,144.9926778301297,95.1309618910949,100.38460070756832,144.9926778301297
260,1.8760759,0.6999942,47.70709,271.09639,269.11718,159.08211,0.56283365124022,3.1893181487597797,2.569659660409813,417871 (2007 MB24),417871,20417871,an,APO,Y,18.34,,.0274694,13202,401,0,1989-07-01,2025-08-23,2025-09-29 09:52:46,74,2461200.5,1.876075887897917,0.6999941050191748,47.70710504431259,271.0963979088476,269.1171810770018,159.082116562566,0.0008725449855553957,189173 (2002 XY4),432.4459234027019,6.56256599995686e-06,1.87607588797391,0.6999941049814583,47.70710504281099,271.0963979093538,269.117181083423,159.082116549048,-1.2026090123740119e-08,-9.501854170146373e-08,1.504281098618776e-05,7.90935382610769e-06,1.0834230010914325e-06,6.549048009674152e-06,7.90935382610769e-06
261,1.2601754,0.2638519,23.24895,31.55547,46.34009,354.472,0.9276757263767401,1.59267507362326,1.414641831495768,497117 (2004 FU4),497117,20497117,an,APO,Y,18.34,,.00300143,7728,500,0,2004-03-19,2025-05-16,2025-05-17 05:48:06,115,2461200.5,1.26017540735911,0.2638518966179023,23.24894424737922,31.55547365794778,46.34007740974962,354.4720096229707,0.0007159392375860423,484795 (2009 DE47),331.50141360908697,9.622970708278444e-06,1.26017540735446,0.2638518965884352,23.24894424675485,31.55547365705696,46.34007739947307,354.472009641472,7.354459929942436e-09,-3.4115647529198156e-09,-5.753245151396413e-06,3.657056964812e-06,-1.2600526929418265e-05,9.641472047405841e-06,1.2600526929418265e-05
262,2.2374745,0.8467604,15.83674,77.65134,234.99443,224.75024,0.34286969739020007,4.1320793026097995,3.3468568835045307,678715 (2017 VV14),678715,20678715,an,APO,Y,18.34,,.0456997,2613,140,0,2017-01-31,2024-03-28,2024-12-14 05:22:06,28,2461200.5,2.237474565575492,0.8467604401216373,15.83673607206715,77.65135064928957,234.9944144317834,224.7502349196111,0.0009688924647139904,(2017 HY50),581.0201946233285,-5.0803888882455794e-06,2.237474565870962,0.8467604401362491,15.83673607498609,77.65135067126415,234.9944144178077,224.7502348486168,6.587096201826625e-08,4.013624910204072e-08,-3.925013910333064e-06,1.0671264135453384e-05,-1.5582192304464115e-05,-5.151383192014691e-06,1.5582192304464115e-05
263,1.7033695,0.4514134,4.64461,144.35835,197.95871,72.94841,0.9344456825486999,2.4722933174513,2.2231220178523703,153958 (2002 AM31),153958,20153958,an,APO,Y,18.35,,.0316506,15330,834,0,1983-05-07,2025-04-26,2025-04-26 06:21:34,158,2461200.5,1.703369503538123,0.4514134023286629,4.644604550320206,144.3583512178476,197.9587055745349,72.94840732187164,0.00035630249664961175,(2023 PS),232.5944321299552,-2.6781283395393984e-06,1.703369503639839,0.4514134023634259,4.644604552017076,144.3583512197255,197.9587055682194,72.94840729990099,3.639839096791775e-09,2.363425899432059e-09,-5.447982924344785e-06,1.2197255045975908e-06,-4.431780610048008e-06,-2.700099003050127e-06,4.431780610048008e-06
264,2.6346737,0.7089438,8.17004,321.04994,303.04123,190.76754,0.76683811536194,4.5025092846380605,4.276517507700801,(2011 BE38),2011 BE38,50558412,au,APO,Y,18.35,,.020282,1457,158,0,2011-01-28,2015-01-24,2021-04-15 04:40:45,30,2461200.5,2.634673415831294,0.7089437873890871,8.170038621522398,321.0499488440546,303.0412246653784,190.7678031145734,0.0005939926075576482,(2013 CU82),288.52747203890937,0.00026311457341421374,3.154022941762661,0.2597105390457085,13.51899754803836,15.8464819031219,243.8798646372711,104.3543069335815,0.5193492417626611,-0.4492332609542915,5.34895754803836,54.79654190312192,-59.16136536272887,-86.4132330664185,86.4132330664185
265,1.5854827,0.8298543,18.97022,141.40332,47.17056,205.94373,0.2697630638293899,2.90120233617061,1.9963756375107848,482798 (2013 QK48),482798,20482798,an,APO,Y,18.35,,.0259104,8771,155,0,2001-08-24,2025-08-29,2025-08-30 07:27:26,52,2461200.5,1.585482726547933,0.8298543024117532,18.97023082733026,141.4033265658317,47.17056088259082,205.9437237855516,0.000635238963568636,(2020 PZ),422.4377533685479,-6.214448376340442e-06,1.585482726509912,0.8298543024075311,18.97023082606927,141.4033265601142,47.1705608866638,205.9437238480006,2.6509912043337636e-08,2.4075310633975278e-09,1.0826069267722005e-05,6.560114201192846e-06,8.866637983828696e-07,-6.151999400572095e-06,6.560114201192846e-06
